speedPm, surfaceSt, speedSt,transit,scSpeedPm, scSurfaceSt, scSpeedSt, scTransit, Total Score158.97922378980428,0.0816515769643611,1.9358288369845278,5.726181571840615,4,4,4,0,12
92.18230126320456,7.339362726321145,1.1711870369212383,1.361592889424875,2,2,4,4,12
199.9269599158556,3.6928285162333196,3.895607751402715,4.093037983866718,4,3,2,2,11
146.06513119544263,11.429968159235395,7.875992729959918,6.944676821182594,4,1,0,0,5
141.02291139406705,5.337514356044649,6.5246880305015695,6.478265305109724,4,2,0,0,6
136.80218760816135,8.210378643039377,1.9907625859847613,5.427000124291262,4,1,4,1,10
75.14508805193869,13.39824807062047,6.400384186150427,5.304545446676938,1,0,0,1,2
65.46172304133194,6.909782795439373,4.1859481680169415,7.199608630049572,1,2,1,0,4
169.45163530163984,4.939465435278468,6.8189536350567375,2.2095931247527867,4,3,0,4,11
120.0316891864655,14.896895519576333,7.943131433296508,6.725256209892547,4,0,0,0,4
199.09294125924927,2.3676795111776885,1.2905368102584047,6.321391216106817,4,4,4,0,12
191.7194275286004,5.913123226523797,6.808590443437604,5.816279280239102,4,2,0,0,6
34.69736578536977,3.154001688872794,4.558852886044376,3.0079688036824574,0,3,1,3,7
33.588355294418704,3.590527239959527,0.3311390633725759,7.790750086718315,0,3,4,0,7
135.33560395304187,6.0862176414614835,5.549389911348146,0.8005057152535189,4,2,0,4,10
112.31750936082597,1.8877071761996178,2.928526877885374,6.4329347800059535,3,4,2,0,9
38.95817830118984,12.4656232819459,4.47433170200625,4.023953864475521,0,0,1,2,3
123.44983494433737,5.343491816809809,1.8012055322375593,2.1768942656580963,4,2,4,4,14
194.83735389023252,0.4322197946972234,0.37547269375356596,6.666430474230819,4,4,4,0,12
139.660497069156,9.207035118759688,3.1747069320093324,6.04447940606796,4,1,2,0,7
132.5446785343517,9.351858373130074,5.386372345257374,1.0186303049464422,4,1,0,4,9
176.70544178566357,7.784781181937449,1.8689727785207921,0.47981727184949197,4,2,4,4,14
132.65241252677566,7.490617838140265,4.614506305342367,3.627148715826496,4,2,1,2,9
36.406602522280586,13.754292723417002,1.963647941193897,2.463037403762689,0,0,4,4,8
39.70240775999687,13.133383560584662,7.7527158109162135,3.478033274729883,0,0,0,3,3
158.6943110067689,0.6943558093810737,6.459674320303332,5.919646214705263,4,4,0,0,8
113.96451530784782,7.29818986660616,7.155016896412276,6.009468707261371,3,2,0,0,5
124.80142495352136,13.88941353265898,1.1619282363013053,3.4388551190320333,4,0,4,3,11
151.10056875792804,4.1070167328051985,5.5646870922282625,4.06976666872851,4,3,0,2,9
176.73087688342724,2.555039772007068,6.786205946486774,1.4632715558716534,4,4,0,4,12
84.286494014792,1.4749958684338582,1.2582404439427997,1.9554155927628134,2,4,4,4,14
72.47870065242226,13.257103853115467,6.955879220138436,2.9143016306680893,1,0,0,3,4
31.651792014739357,14.794297790764563,5.069251634174825,3.218611718493861,0,0,0,3,3
158.53963694237598,10.963445061138057,3.9573344055043567,1.2739438958700786,4,1,2,4,11
133.99967574564508,6.721231845768463,2.8228472373515725,5.137818669239825,4,2,2,1,9
199.97579460118683,5.8735308678362514,0.3106668285075598,7.218985158971308,4,2,4,0,10
80.86598194990668,2.146208102455796,1.9923530858398282,3.7517973800098128,2,4,4,2,12
55.02729047013335,2.629997187043762,2.4546669689226137,2.7097605098975768,0,4,3,3,10
51.6778425905698,4.961117551250688,0.42127547926107756,6.617334196603784,0,3,4,0,7
51.47874331330049,5.7964220248267075,2.11821196579202,1.8317896956725574,0,2,3,4,9
184.09517238420773,6.491406223715812,5.973319004021252,4.95312295512522,4,2,0,1,7
179.70947966904643,4.077033536498599,6.4392185728710505,2.4702807907516355,4,3,0,4,11
68.25322691901843,14.685967123049991,4.647037788379104,6.760257076177533,1,0,1,0,2
109.4444919827069,12.573144353385599,5.8180492787075355,7.609773017949445,3,0,0,0,3
62.289193623580516,9.50273166254141,4.087001230536489,7.89016484389308,1,1,1,0,3
161.92358515391336,3.95625746791549,3.831131927263674,2.8798612006954736,4,3,2,3,12
88.60433954292553,11.224965714625514,3.7615767446373676,5.1565475107034775,2,1,2,1,6
137.249181763643,2.118251038877987,4.322368013033603,7.088852492161141,4,4,1,0,9
195.3904618103113,10.873929331252238,4.531530033770143,1.708993993484655,4,1,1,4,10
37.48594765191555,5.287663038307602,5.819282982337442,7.827590543232171,0,2,0,0,2
177.49356507797188,11.576551404155587,6.585621689781263,7.301760291045585,4,1,0,0,5
42.52395664786379,12.898421610414754,7.779697711193094,1.9792374012474063,0,0,0,4,4
118.10690915435754,9.019627460986099,1.4373332590046681,4.754022185185319,3,1,4,1,9
163.3892537482892,3.8813198469826817,3.222076290990513,2.3134207636151736,4,3,2,4,13
188.42151310728653,3.2882420696416093,0.5887241542394888,5.1749875983122955,4,3,4,1,12
100.42917352639249,6.616898858021759,0.17090749517121484,3.009184372136704,3,2,4,3,12
48.11399430212582,14.988901119497024,6.059955159938214,4.31788950005959,0,0,0,2,2
95.93404598315752,11.94014487574923,5.9497196044325875,3.66749087317085,2,1,0,2,5
132.40279926849678,12.941375229129605,2.428840669646232,7.482221024424976,4,0,3,0,7
121.38321959518761,13.166036108526065,0.1762725745154805,3.5432464744871712,4,0,4,2,10
93.80863397354182,5.708575214029154,0.9797726558404491,4.541407531776207,2,2,4,1,9
91.68981337856985,12.702418460859512,0.995804225554501,6.227767146973483,2,0,4,0,6
103.69769528137056,12.18511204955716,0.8641084218420989,2.386395741096057,3,0,4,4,11
97.17437311118245,0.9044820713864499,7.971099596280788,6.73402099598027,2,4,0,0,6
127.40728160247599,3.889229968600622,1.2546984775158778,6.222918343941217,4,3,4,0,11
50.85290189427898,13.905106182794198,2.876103508035584,3.4650991527635053,0,0,2,3,5
140.08849602077694,13.98973757048483,0.31976447487825865,0.49079209185188866,4,0,4,4,12
181.37574918785816,8.623096423336024,3.5796258328783255,2.2430111210113486,4,1,2,4,11
154.5170002543625,1.687314899014678,3.7597613078213685,6.721137861162989,4,4,2,0,10
51.45656766752307,9.619221203520803,0.7498263745711409,6.263878990790659,0,1,4,0,5
132.1606156136973,0.37110065996821484,4.623191655578945,0.47592035801230903,4,4,1,4,13
